// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.03
[Head]
SondeName=DEFI2-L
SondeNo=0AAO026
SensorType=Q2B0
SensorType2=0101
SensorType3=60
Channel=2
Interval=30
SampleCnt=12389
StartTime=2019/11/27 08:30:00
EndTime=2019/12/01 15:44:00
StopTime=2019/12/01 15:44:09
Status=01000
DepAdjRho=1.0250
ImmersionEN=1
CoefDate=2016/07/06
Immersion_Effect=1.4
Ch1=+9.316367e+03,-1.436137e-01,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,Quantum [umol/(m^2s)],Batt. [V],
2019/11/27 13:10:30,14.5,1.6,
2019/11/27 13:11:00,14.4,1.6,
2019/11/27 13:11:30,14.3,1.6,
2019/11/27 13:12:00,12.1,1.6,
2019/11/27 13:12:30,14.4,1.6,
2019/11/27 13:13:00,13.1,1.6,
2019/11/27 13:13:30,14.8,1.6,
2019/11/27 13:14:00,13.4,1.6,
2019/11/27 13:14:30,14.9,1.6,
2019/11/27 13:15:00,14.5,1.6,
2019/11/27 13:15:30,14.8,1.6,
2019/11/27 13:16:00,14.0,1.6,
2019/11/27 13:16:30,12.7,1.6,
2019/11/27 13:17:00,12.2,1.6,
2019/11/27 13:17:30,15.0,1.6,
2019/11/27 13:18:00,12.3,1.6,
2019/11/27 13:18:30,14.9,1.6,
2019/11/27 13:19:00,14.5,1.6,
2019/11/27 13:19:30,12.0,1.6,
2019/11/27 13:20:00,14.9,1.6,
2019/11/27 13:20:30,14.8,1.6,
2019/11/27 13:21:00,14.4,1.6,
2019/11/27 13:21:30,13.8,1.6,
2019/11/27 13:22:00,13.2,1.6,
2019/11/27 13:22:30,14.8,1.6,
2019/11/27 13:23:00,12.1,1.6,
2019/11/27 13:23:30,14.5,1.6,
2019/11/27 13:24:00,14.9,1.6,
2019/11/27 13:24:30,14.5,1.6,
2019/11/27 13:25:00,14.4,1.6,
2019/11/27 13:25:30,14.9,1.6,
2019/11/27 13:26:00,14.9,1.6,
2019/11/27 13:26:30,12.5,1.6,
2019/11/27 13:27:00,12.3,1.6,
2019/11/27 13:27:30,14.5,1.6,
2019/11/27 13:28:00,13.8,1.6,
2019/11/27 13:28:30,14.2,1.6,
2019/11/27 13:29:00,14.1,1.6,
2019/11/27 13:29:30,12.2,1.6,
2019/11/27 13:30:00,14.8,1.6,
2019/11/27 13:30:30,11.9,1.6,
2019/11/27 13:31:00,14.9,1.6,
2019/11/27 13:31:30,12.4,1.6,
2019/11/27 13:32:00,14.5,1.6,
2019/11/27 13:32:30,14.6,1.6,
2019/11/27 13:33:00,14.3,1.6,
2019/11/27 13:33:30,14.2,1.6,
2019/11/27 13:34:00,14.8,1.6,
2019/11/27 13:34:30,14.7,1.6,
2019/11/27 13:35:00,14.7,1.6,
2019/11/27 13:35:30,12.3,1.6,
2019/11/27 13:36:00,13.7,1.6,
2019/11/27 13:36:30,14.9,1.6,
2019/11/27 13:37:00,14.9,1.6,
2019/11/27 13:37:30,12.5,1.6,
2019/11/27 13:38:00,13.8,1.6,
2019/11/27 13:38:30,13.0,1.6,
2019/11/27 13:39:00,12.8,1.6,
2019/11/27 13:39:30,14.6,1.6,
2019/11/27 13:40:00,14.8,1.6,
2019/11/27 13:40:30,14.2,1.6,
2019/11/27 13:41:00,14.4,1.6,
2019/11/27 13:41:30,12.2,1.6,
2019/11/27 13:42:00,12.2,1.6,
2019/11/27 13:42:30,14.4,1.6,
2019/11/27 13:43:00,13.6,1.6,
2019/11/27 13:43:30,15.0,1.6,
2019/11/27 13:44:00,12.5,1.6,
2019/11/27 13:44:30,12.4,1.6,
2019/11/27 13:45:00,12.1,1.6,
2019/11/27 13:45:30,12.9,1.6,
2019/11/27 13:46:00,11.7,1.6,
2019/11/27 13:46:30,12.7,1.6,
2019/11/27 13:47:00,13.5,1.6,
2019/11/27 13:47:30,13.5,1.6,
2019/11/27 13:48:00,13.4,1.6,
2019/11/27 13:48:30,13.3,1.6,
2019/11/27 13:49:00,12.7,1.6,
2019/11/27 13:49:30,12.8,1.6,
2019/11/27 13:50:00,10.9,1.6,
2019/11/27 13:50:30,13.1,1.6,
2019/11/27 13:51:00,12.9,1.6,
2019/11/27 13:51:30,11.9,1.6,
2019/11/27 13:52:00,12.3,1.6,
2019/11/27 13:52:30,12.6,1.6,
2019/11/27 13:53:00,11.6,1.6,
2019/11/27 13:53:30,11.5,1.6,
2019/11/27 13:54:00,11.8,1.6,
2019/11/27 13:54:30,10.1,1.6,
2019/11/27 13:55:00,10.3,1.6,
2019/11/27 13:55:30,11.0,1.6,
2019/11/27 13:56:00,9.0,1.6,
2019/11/27 13:56:30,10.8,1.6,
2019/11/27 13:57:00,10.8,1.6,
2019/11/27 13:57:30,9.2,1.6,
2019/11/27 13:58:00,10.7,1.6,
2019/11/27 13:58:30,10.3,1.6,
2019/11/27 13:59:00,10.3,1.6,
2019/11/27 13:59:30,10.1,1.6,
2019/11/27 14:00:00,10.4,1.6,
2019/11/27 14:00:30,8.6,1.6,
2019/11/27 14:01:00,8.9,1.6,
2019/11/27 14:01:30,10.1,1.6,
2019/11/27 14:02:00,9.9,1.6,
2019/11/27 14:02:30,8.0,1.6,
2019/11/27 14:03:00,7.6,1.6,
2019/11/27 14:03:30,9.1,1.6,
2019/11/27 14:04:00,8.7,1.6,
2019/11/27 14:04:30,9.4,1.6,
2019/11/27 14:05:00,7.3,1.6,
2019/11/27 14:05:30,8.9,1.6,
2019/11/27 14:06:00,8.5,1.6,
2019/11/27 14:06:30,8.4,1.6,
2019/11/27 14:07:00,7.3,1.6,
2019/11/27 14:07:30,8.0,1.6,
2019/11/27 14:08:00,8.1,1.6,
2019/11/27 14:08:30,7.4,1.6,
2019/11/27 14:09:00,8.4,1.6,
2019/11/27 14:09:30,8.3,1.6,
2019/11/27 14:10:00,7.6,1.6,
2019/11/27 14:10:30,7.6,1.6,
2019/11/27 14:11:00,7.4,1.6,
2019/11/27 14:11:30,7.4,1.6,
2019/11/27 14:12:00,7.3,1.6,
2019/11/27 14:12:30,5.8,1.6,
2019/11/27 14:13:00,5.8,1.6,
2019/11/27 14:13:30,6.9,1.6,
2019/11/27 14:14:00,6.3,1.6,
2019/11/27 14:14:30,7.1,1.6,
2019/11/27 14:15:00,5.5,1.6,
2019/11/27 14:15:30,6.7,1.6,
2019/11/27 14:16:00,5.7,1.6,
2019/11/27 14:16:30,5.3,1.6,
2019/11/27 14:17:00,5.4,1.6,
2019/11/27 14:17:30,6.6,1.6,
2019/11/27 14:18:00,6.3,1.6,
2019/11/27 14:18:30,6.1,1.6,
2019/11/27 14:19:00,6.3,1.6,
2019/11/27 14:19:30,5.3,1.6,
2019/11/27 14:20:00,6.4,1.6,
2019/11/27 14:20:30,5.8,1.6,
2019/11/27 14:21:00,5.8,1.6,
2019/11/27 14:21:30,6.0,1.6,
2019/11/27 14:22:00,5.9,1.6,
2019/11/27 14:22:30,5.9,1.6,
2019/11/27 14:23:00,4.9,1.6,
2019/11/27 14:23:30,5.3,1.6,
2019/11/27 14:24:00,5.5,1.6,
2019/11/27 14:24:30,5.4,1.6,
2019/11/27 14:25:00,5.3,1.6,
2019/11/27 14:25:30,5.6,1.6,
2019/11/27 14:26:00,5.1,1.6,
2019/11/27 14:26:30,5.4,1.6,
2019/11/27 14:27:00,5.3,1.6,
2019/11/27 14:27:30,4.7,1.6,
2019/11/27 14:28:00,5.4,1.6,
2019/11/27 14:28:30,5.1,1.6,
2019/11/27 14:29:00,5.1,1.6,
2019/11/27 14:29:30,5.3,1.6,
2019/11/27 14:30:00,4.9,1.6,
2019/11/27 14:30:30,4.2,1.6,
2019/11/27 14:31:00,4.8,1.6,
2019/11/27 14:31:30,4.8,1.6,
2019/11/27 14:32:00,5.0,1.6,
2019/11/27 14:32:30,4.4,1.6,
2019/11/27 14:33:00,4.0,1.6,
2019/11/27 14:33:30,4.8,1.6,
2019/11/27 14:34:00,4.7,1.6,
2019/11/27 14:34:30,4.6,1.6,
2019/11/27 14:35:00,4.3,1.6,
2019/11/27 14:35:30,4.5,1.6,
2019/11/27 14:36:00,4.5,1.6,
2019/11/27 14:36:30,3.6,1.6,
2019/11/27 14:37:00,4.1,1.6,
2019/11/27 14:37:30,4.1,1.6,
2019/11/27 14:38:00,3.9,1.6,
2019/11/27 14:38:30,3.7,1.6,
2019/11/27 14:39:00,3.8,1.6,
2019/11/27 14:39:30,4.0,1.6,
2019/11/27 14:40:00,3.5,1.6,
2019/11/27 14:40:30,3.5,1.6,
2019/11/27 14:41:00,3.9,1.6,
2019/11/27 14:41:30,3.6,1.6,
2019/11/27 14:42:00,3.0,1.6,
2019/11/27 14:42:30,3.6,1.6,
2019/11/27 14:43:00,3.4,1.6,
2019/11/27 14:43:30,3.6,1.6,
2019/11/27 14:44:00,3.5,1.6,
2019/11/27 14:44:30,3.6,1.6,
2019/11/27 14:45:00,3.2,1.6,
2019/11/27 14:45:30,2.9,1.6,
2019/11/27 14:46:00,3.2,1.6,
2019/11/27 14:46:30,2.6,1.6,
2019/11/27 14:47:00,2.8,1.6,
2019/11/27 14:47:30,2.9,1.6,
2019/11/27 14:48:00,3.2,1.6,
2019/11/27 14:48:30,3.1,1.6,
2019/11/27 14:49:00,3.1,1.6,
2019/11/27 14:49:30,3.0,1.6,
2019/11/27 14:50:00,3.0,1.6,
2019/11/27 14:50:30,2.7,1.6,
2019/11/27 14:51:00,2.8,1.6,
2019/11/27 14:51:30,2.7,1.6,
2019/11/27 14:52:00,2.3,1.6,
2019/11/27 14:52:30,2.6,1.6,
2019/11/27 14:53:00,2.2,1.6,
2019/11/27 14:53:30,2.5,1.6,
2019/11/27 14:54:00,2.6,1.6,
2019/11/27 14:54:30,2.5,1.6,
2019/11/27 14:55:00,2.0,1.6,
2019/11/27 14:55:30,2.4,1.6,
2019/11/27 14:56:00,2.3,1.6,
2019/11/27 14:56:30,2.1,1.6,
2019/11/27 14:57:00,2.0,1.6,
2019/11/27 14:57:30,2.0,1.6,
2019/11/27 14:58:00,1.9,1.6,
2019/11/27 14:58:30,1.9,1.6,
2019/11/27 14:59:00,1.8,1.6,
2019/11/27 14:59:30,2.0,1.6,
2019/11/27 15:00:00,1.6,1.6,
2019/11/27 15:00:30,1.7,1.6,
2019/11/27 15:01:00,1.8,1.6,
2019/11/27 15:01:30,1.7,1.6,
2019/11/27 15:02:00,1.4,1.6,
2019/11/27 15:02:30,1.5,1.6,
2019/11/27 15:03:00,1.5,1.6,
2019/11/27 15:03:30,1.5,1.6,
2019/11/27 15:04:00,1.3,1.6,
2019/11/27 15:04:30,1.1,1.6,
2019/11/27 15:05:00,1.3,1.6,
2019/11/27 15:05:30,1.2,1.6,
2019/11/27 15:06:00,1.2,1.6,
2019/11/27 15:06:30,1.0,1.6,
2019/11/27 15:07:00,1.0,1.6,
2019/11/27 15:07:30,1.1,1.6,
2019/11/27 15:08:00,1.0,1.6,
2019/11/27 15:08:30,1.1,1.6,
2019/11/27 15:09:00,0.9,1.6,
2019/11/27 15:09:30,0.9,1.6,
2019/11/27 15:10:00,1.1,1.6,
2019/11/27 15:10:30,0.9,1.6,
2019/11/27 15:11:00,0.9,1.6,
2019/11/27 15:11:30,0.9,1.6,
2019/11/27 15:12:00,0.9,1.6,
2019/11/27 15:12:30,1.0,1.6,
2019/11/27 15:13:00,0.9,1.6,
2019/11/27 15:13:30,0.9,1.6,
2019/11/27 15:14:00,0.9,1.6,
2019/11/27 15:14:30,0.9,1.6,
2019/11/27 15:15:00,0.9,1.6,
2019/11/27 15:15:30,0.9,1.6,
2019/11/27 15:16:00,0.8,1.6,
2019/11/27 15:16:30,0.8,1.6,
2019/11/27 15:17:00,0.8,1.6,
2019/11/27 15:17:30,0.9,1.6,
2019/11/27 15:18:00,0.9,1.6,
2019/11/27 15:18:30,0.9,1.6,
2019/11/27 15:19:00,0.9,1.6,
2019/11/27 15:19:30,0.9,1.6,
2019/11/27 15:20:00,0.8,1.6,
2019/11/27 15:20:30,0.8,1.6,
2019/11/27 15:21:00,0.8,1.6,
2019/11/27 15:21:30,0.8,1.6,
2019/11/27 15:22:00,0.9,1.6,
2019/11/27 15:22:30,0.7,1.6,
2019/11/27 15:23:00,0.8,1.6,
2019/11/27 15:23:30,0.7,1.6,
2019/11/27 15:24:00,0.8,1.6,
2019/11/27 15:24:30,0.8,1.6,
2019/11/27 15:25:00,0.8,1.6,
2019/11/27 15:25:30,0.8,1.6,
2019/11/27 15:26:00,0.8,1.6,
2019/11/27 15:26:30,0.8,1.6,
2019/11/27 15:27:00,0.8,1.6,
2019/11/27 15:27:30,0.7,1.6,
2019/11/27 15:28:00,0.7,1.6,
2019/11/27 15:28:30,0.8,1.6,
2019/11/27 15:29:00,0.8,1.6,
2019/11/27 15:29:30,0.7,1.6,
2019/11/27 15:30:00,0.7,1.6,
2019/11/27 15:30:30,0.6,1.6,
2019/11/27 15:31:00,0.8,1.6,
2019/11/27 15:31:30,0.8,1.6,
2019/11/27 15:32:00,0.7,1.6,
2019/11/27 15:32:30,0.8,1.6,
2019/11/27 15:33:00,0.8,1.6,
2019/11/27 15:33:30,0.8,1.6,
2019/11/27 15:34:00,0.7,1.6,
2019/11/27 15:34:30,0.7,1.6,
2019/11/27 15:35:00,0.7,1.6,
2019/11/27 15:35:30,0.8,1.6,
2019/11/27 15:36:00,0.7,1.6,
2019/11/27 15:36:30,0.8,1.6,
2019/11/27 15:37:00,0.8,1.6,
2019/11/27 15:37:30,0.7,1.6,
2019/11/27 15:38:00,0.7,1.6,
2019/11/27 15:38:30,0.8,1.6,
2019/11/27 15:39:00,0.7,1.6,
2019/11/27 15:39:30,0.7,1.6,
2019/11/27 15:40:00,0.8,1.6,
2019/11/27 15:40:30,0.8,1.6,
2019/11/27 15:41:00,0.7,1.6,
2019/11/27 15:41:30,0.8,1.6,
2019/11/27 15:42:00,0.7,1.6,
2019/11/27 15:42:30,0.7,1.6,
2019/11/27 15:43:00,0.7,1.6,
2019/11/27 15:43:30,0.7,1.6,
2019/11/27 15:44:00,0.8,1.6,
2019/11/27 15:44:30,0.6,1.6,
2019/11/27 15:45:00,0.7,1.6,
2019/11/27 15:45:30,0.7,1.6,
2019/11/27 15:46:00,0.8,1.6,
2019/11/27 15:46:30,0.8,1.6,
2019/11/27 15:47:00,0.6,1.6,
2019/11/27 15:47:30,0.8,1.6,
2019/11/27 15:48:00,0.7,1.6,
2019/11/27 15:48:30,0.7,1.6,
2019/11/27 15:49:00,0.7,1.6,
2019/11/27 15:49:30,0.7,1.6,
2019/11/27 15:50:00,0.7,1.6,
2019/11/27 15:50:30,0.7,1.6,
2019/11/27 15:51:00,0.7,1.6,
2019/11/27 15:51:30,0.6,1.6,
2019/11/27 15:52:00,0.7,1.6,
2019/11/27 15:52:30,0.8,1.6,
2019/11/27 15:53:00,0.8,1.6,
2019/11/27 15:53:30,0.8,1.6,
2019/11/27 15:54:00,0.8,1.6,
2019/11/27 15:54:30,0.8,1.6,
2019/11/27 15:55:00,0.8,1.6,
2019/11/27 15:55:30,0.8,1.6,
2019/11/27 15:56:00,0.8,1.6,
2019/11/27 15:56:30,0.9,1.6,
2019/11/27 15:57:00,0.8,1.6,
2019/11/27 15:57:30,0.8,1.6,
2019/11/27 15:58:00,0.6,1.6,
2019/11/27 15:58:30,0.7,1.6,
2019/11/27 15:59:00,0.7,1.6,
2019/11/27 15:59:30,0.7,1.6,
2019/11/27 16:00:00,0.7,1.6,
2019/11/27 16:00:30,0.7,1.6,
2019/11/27 16:01:00,0.7,1.6,
2019/11/27 16:01:30,0.8,1.6,
2019/11/27 16:02:00,0.7,1.6,
2019/11/27 16:02:30,0.7,1.6,
2019/11/27 16:03:00,0.8,1.6,
2019/11/27 16:03:30,0.8,1.6,
2019/11/27 16:04:00,0.7,1.6,
2019/11/27 16:04:30,0.7,1.6,
2019/11/27 16:05:00,0.7,1.6,
2019/11/27 16:05:30,0.7,1.6,
2019/11/27 16:06:00,0.7,1.6,
2019/11/27 16:06:30,0.7,1.6,
2019/11/27 16:07:00,0.8,1.6,
2019/11/27 16:07:30,0.8,1.6,
2019/11/27 16:08:00,0.7,1.6,
2019/11/27 16:08:30,0.7,1.6,
2019/11/27 16:09:00,0.7,1.6,
2019/11/27 16:09:30,0.8,1.6,
2019/11/27 16:10:00,0.7,1.6,
2019/11/27 16:10:30,0.8,1.6,
2019/11/27 16:11:00,0.8,1.6,
2019/11/27 16:11:30,0.8,1.6,
2019/11/27 16:12:00,0.7,1.6,
2019/11/27 16:12:30,0.7,1.6,
2019/11/27 16:13:00,0.7,1.6,
2019/11/27 16:13:30,0.8,1.6,
2019/11/27 16:14:00,0.7,1.6,
2019/11/27 16:14:30,0.7,1.6,
2019/11/27 16:15:00,0.7,1.6,
2019/11/27 16:15:30,0.8,1.6,
2019/11/27 16:16:00,0.7,1.6,
2019/11/27 16:16:30,0.7,1.6,
2019/11/27 16:17:00,0.6,1.6,
2019/11/27 16:17:30,0.8,1.6,
2019/11/27 16:18:00,0.7,1.6,
2019/11/27 16:18:30,0.8,1.6,
2019/11/27 16:19:00,0.7,1.6,
2019/11/27 16:19:30,0.7,1.6,
2019/11/27 16:20:00,0.7,1.6,
2019/11/27 16:20:30,0.7,1.6,
2019/11/27 16:21:00,0.7,1.6,
2019/11/27 16:21:30,0.6,1.6,
2019/11/27 16:22:00,0.7,1.6,
2019/11/27 16:22:30,0.7,1.6,
2019/11/27 16:23:00,0.8,1.6,
2019/11/27 16:23:30,0.8,1.6,
2019/11/27 16:24:00,0.7,1.6,
2019/11/27 16:24:30,0.8,1.6,
2019/11/27 16:25:00,0.7,1.6,
2019/11/27 16:25:30,0.8,1.6,
2019/11/27 16:26:00,0.8,1.6,
2019/11/27 16:26:30,0.7,1.6,
2019/11/27 16:27:00,0.7,1.6,
2019/11/27 16:27:30,0.8,1.6,
2019/11/27 16:28:00,0.7,1.6,
2019/11/27 16:28:30,0.7,1.6,
2019/11/27 16:29:00,0.7,1.6,
2019/11/27 16:29:30,0.7,1.6,
2019/11/27 16:30:00,0.8,1.6,
2019/11/27 16:30:30,0.7,1.6,
2019/11/27 16:31:00,0.8,1.6,
2019/11/27 16:31:30,0.8,1.6,
2019/11/27 16:32:00,0.8,1.6,
2019/11/27 16:32:30,0.8,1.6,
2019/11/27 16:33:00,0.8,1.6,
2019/11/27 16:33:30,0.7,1.6,
2019/11/27 16:34:00,0.8,1.6,
2019/11/27 16:34:30,0.7,1.6,
2019/11/27 16:35:00,0.7,1.6,
2019/11/27 16:35:30,0.7,1.6,
2019/11/27 16:36:00,0.8,1.6,
2019/11/27 16:36:30,0.8,1.6,
2019/11/27 16:37:00,0.6,1.6,
2019/11/27 16:37:30,0.8,1.6,
2019/11/27 16:38:00,0.7,1.6,
2019/11/27 16:38:30,0.7,1.6,
2019/11/27 16:39:00,0.7,1.6,
2019/11/27 16:39:30,0.8,1.6,
2019/11/27 16:40:00,0.7,1.6,
2019/11/27 16:40:30,0.7,1.6,
2019/11/27 16:41:00,0.8,1.6,
2019/11/27 16:41:30,0.7,1.6,
2019/11/27 16:42:00,0.7,1.6,
2019/11/27 16:42:30,0.7,1.6,
2019/11/27 16:43:00,0.8,1.6,
2019/11/27 16:43:30,0.7,1.6,
2019/11/27 16:44:00,0.7,1.6,
2019/11/27 16:44:30,0.8,1.6,
2019/11/27 16:45:00,0.7,1.6,
2019/11/27 16:45:30,0.7,1.6,
2019/11/27 16:46:00,0.7,1.6,
2019/11/27 16:46:30,0.7,1.6,
2019/11/27 16:47:00,0.7,1.6,
2019/11/27 16:47:30,0.7,1.6,
2019/11/27 16:48:00,0.7,1.6,
2019/11/27 16:48:30,0.8,1.6,
2019/11/27 16:49:00,0.8,1.6,
2019/11/27 16:49:30,0.8,1.6,
2019/11/27 16:50:00,0.7,1.6,
2019/11/27 16:50:30,0.7,1.6,
2019/11/27 16:51:00,0.7,1.6,
2019/11/27 16:51:30,0.7,1.6,
2019/11/27 16:52:00,0.7,1.6,
2019/11/27 16:52:30,0.7,1.6,
2019/11/27 16:53:00,0.7,1.6,
2019/11/27 16:53:30,0.7,1.6,
2019/11/27 16:54:00,0.7,1.6,
2019/11/27 16:54:30,0.7,1.6,
2019/11/27 16:55:00,0.7,1.6,
2019/11/27 16:55:30,0.7,1.6,
2019/11/27 16:56:00,0.7,1.6,
2019/11/27 16:56:30,0.7,1.6,
2019/11/27 16:57:00,0.7,1.6,
2019/11/27 16:57:30,0.8,1.6,
2019/11/27 16:58:00,0.6,1.6,
2019/11/27 16:58:30,0.7,1.6,
2019/11/27 16:59:00,0.7,1.6,
2019/11/27 16:59:30,0.8,1.6,
2019/11/27 17:00:00,0.8,1.6,
2019/11/27 17:00:30,0.7,1.6,
2019/11/27 17:01:00,0.8,1.6,
2019/11/27 17:01:30,0.6,1.6,
2019/11/27 17:02:00,0.7,1.6,
2019/11/27 17:02:30,0.8,1.6,
2019/11/27 17:03:00,0.8,1.6,
2019/11/27 17:03:30,0.8,1.6,
2019/11/27 17:04:00,0.7,1.6,
2019/11/27 17:04:30,0.6,1.6,
2019/11/27 17:05:00,0.7,1.6,
2019/11/27 17:05:30,0.8,1.6,
2019/11/27 17:06:00,0.6,1.6,
2019/11/27 17:06:30,0.8,1.6,
2019/11/27 17:07:00,0.7,1.6,
2019/11/27 17:07:30,0.7,1.6,
2019/11/27 17:08:00,0.7,1.6,
2019/11/27 17:08:30,0.8,1.6,
2019/11/27 17:09:00,0.8,1.6,
2019/11/27 17:09:30,0.7,1.6,
2019/11/27 17:10:00,0.7,1.6,
2019/11/27 17:10:30,0.7,1.6,
2019/11/27 17:11:00,0.8,1.6,
2019/11/27 17:11:30,0.8,1.6,
2019/11/27 17:12:00,0.8,1.6,
2019/11/27 17:12:30,0.9,1.6,
2019/11/27 17:13:00,0.8,1.6,
2019/11/27 17:13:30,0.8,1.6,
2019/11/27 17:14:00,0.7,1.6,
2019/11/27 17:14:30,0.7,1.6,
2019/11/27 17:15:00,0.8,1.6,
2019/11/27 17:15:30,0.7,1.6,
2019/11/27 17:16:00,0.7,1.6,
2019/11/27 17:16:30,0.8,1.6,
2019/11/27 17:17:00,0.7,1.6,
2019/11/27 17:17:30,0.7,1.6,
2019/11/27 17:18:00,0.7,1.6,
2019/11/27 17:18:30,0.7,1.6,
2019/11/27 17:19:00,0.8,1.6,
2019/11/27 17:19:30,0.7,1.6,
2019/11/27 17:20:00,0.7,1.6,
2019/11/27 17:20:30,0.7,1.6,
2019/11/27 17:21:00,0.8,1.6,
2019/11/27 17:21:30,0.7,1.6,
2019/11/27 17:22:00,0.8,1.6,
2019/11/27 17:22:30,0.8,1.6,
2019/11/27 17:23:00,0.6,1.6,
2019/11/27 17:23:30,0.7,1.6,
2019/11/27 17:24:00,0.8,1.6,
2019/11/27 17:24:30,0.7,1.6,
2019/11/27 17:25:00,0.7,1.6,
2019/11/27 17:25:30,0.7,1.6,
2019/11/27 17:26:00,0.8,1.6,
2019/11/27 17:26:30,0.7,1.6,
2019/11/27 17:27:00,0.8,1.6,
2019/11/27 17:27:30,0.8,1.6,
2019/11/27 17:28:00,0.7,1.6,
2019/11/27 17:28:30,0.7,1.6,
2019/11/27 17:29:00,0.8,1.6,
2019/11/27 17:29:30,0.8,1.6,
2019/11/27 17:30:00,0.7,1.6,
2019/11/27 17:30:30,0.7,1.6,
2019/11/27 17:31:00,0.7,1.6,
2019/11/27 17:31:30,0.8,1.6,
2019/11/27 17:32:00,0.7,1.6,
2019/11/27 17:32:30,0.8,1.6,
2019/11/27 17:33:00,0.8,1.6,
2019/11/27 17:33:30,0.7,1.6,
2019/11/27 17:34:00,0.6,1.6,
2019/11/27 17:34:30,0.7,1.6,
2019/11/27 17:35:00,0.7,1.6,
2019/11/27 17:35:30,0.8,1.6,
2019/11/27 17:36:00,0.8,1.6,
2019/11/27 17:36:30,0.7,1.6,
2019/11/27 17:37:00,0.8,1.6,
2019/11/27 17:37:30,0.8,1.6,
2019/11/27 17:38:00,0.7,1.6,
2019/11/27 17:38:30,0.7,1.6,
2019/11/27 17:39:00,0.8,1.6,
2019/11/27 17:39:30,0.8,1.6,
2019/11/27 17:40:00,0.8,1.6,
2019/11/27 17:40:30,0.8,1.6,
2019/11/27 17:41:00,0.7,1.6,
2019/11/27 17:41:30,0.7,1.6,
2019/11/27 17:42:00,0.7,1.6,
2019/11/27 17:42:30,0.8,1.6,
2019/11/27 17:43:00,0.8,1.6,
2019/11/27 17:43:30,0.7,1.6,
2019/11/27 17:44:00,0.7,1.6,
2019/11/27 17:44:30,0.8,1.6,
2019/11/27 17:45:00,0.6,1.6,
2019/11/27 17:45:30,0.7,1.6,
2019/11/27 17:46:00,0.7,1.6,
2019/11/27 17:46:30,0.7,1.6,
2019/11/27 17:47:00,0.7,1.6,
2019/11/27 17:47:30,0.8,1.6,
2019/11/27 17:48:00,0.8,1.6,
2019/11/27 17:48:30,0.7,1.6,
2019/11/27 17:49:00,0.7,1.6,
2019/11/27 17:49:30,0.7,1.6,
2019/11/27 17:50:00,0.7,1.6,
2019/11/27 17:50:30,0.7,1.6,
2019/11/27 17:51:00,0.7,1.6,
2019/11/27 17:51:30,0.7,1.6,
2019/11/27 17:52:00,0.8,1.6,
2019/11/27 17:52:30,0.7,1.6,
2019/11/27 17:53:00,0.7,1.6,
2019/11/27 17:53:30,0.7,1.6,
2019/11/27 17:54:00,0.7,1.6,
2019/11/27 17:54:30,0.7,1.6,
2019/11/27 17:55:00,0.7,1.6,
2019/11/27 17:55:30,0.7,1.6,
2019/11/27 17:56:00,0.7,1.6,
2019/11/27 17:56:30,0.8,1.6,
2019/11/27 17:57:00,0.7,1.6,
2019/11/27 17:57:30,0.7,1.6,
2019/11/27 17:58:00,0.7,1.6,
2019/11/27 17:58:30,0.7,1.6,
2019/11/27 17:59:00,0.8,1.6,
2019/11/27 17:59:30,0.7,1.6,
2019/11/27 18:00:00,0.8,1.6,
2019/11/27 18:00:30,0.8,1.6,
2019/11/27 18:01:00,0.7,1.6,
2019/11/27 18:01:30,0.7,1.6,
2019/11/27 18:02:00,0.6,1.6,
2019/11/27 18:02:30,0.6,1.6,
2019/11/27 18:03:00,0.7,1.6,
2019/11/27 18:03:30,0.7,1.6,
2019/11/27 18:04:00,0.7,1.6,
2019/11/27 18:04:30,0.7,1.6,
2019/11/27 18:05:00,0.7,1.6,
2019/11/27 18:05:30,0.7,1.6,
2019/11/27 18:06:00,0.7,1.6,
2019/11/27 18:06:30,0.7,1.6,
2019/11/27 18:07:00,0.7,1.6,
2019/11/27 18:07:30,0.7,1.6,
2019/11/27 18:08:00,0.7,1.6,
2019/11/27 18:08:30,0.7,1.6,
2019/11/27 18:09:00,0.7,1.6,
2019/11/27 18:09:30,0.7,1.6,
2019/11/27 18:10:00,0.8,1.6,
2019/11/27 18:10:30,0.7,1.6,
2019/11/27 18:11:00,0.8,1.6,
2019/11/27 18:11:30,0.8,1.6,
2019/11/27 18:12:00,0.7,1.6,
2019/11/27 18:12:30,0.8,1.6,
2019/11/27 18:13:00,0.7,1.6,
2019/11/27 18:13:30,0.7,1.6,
2019/11/27 18:14:00,0.7,1.6,
2019/11/27 18:14:30,0.7,1.6,
2019/11/27 18:15:00,0.8,1.6,
2019/11/27 18:15:30,0.7,1.6,
2019/11/27 18:16:00,0.6,1.6,
2019/11/27 18:16:30,0.7,1.6,
2019/11/27 18:17:00,0.7,1.6,
2019/11/27 18:17:30,0.8,1.6,
2019/11/27 18:18:00,0.8,1.6,
2019/11/27 18:18:30,0.7,1.6,
2019/11/27 18:19:00,0.7,1.6,
